# Task,   Job,     Period,   Response, DL Miss?,   Lateness,  Tardiness
# task NAME=filter PID=4419 COST=10000000 PERIOD=33000000 CPU=0
  4419,  3290,   33000000,   10172946,        0,  -22827054,          0
  4419,  3291,   33000000,   10045551,        0,  -22954449,          0
  4419,  3292,   33000000,   10589629,        0,  -22410371,          0
  4419,  3293,   33000000,   10861003,        0,  -22138997,          0
  4419,  3294,   33000000,    9789973,        0,  -23210027,          0
  4419,  3295,   33000000,   13398320,        0,  -19601680,          0
  4419,  3296,   33000000,   10134564,        0,  -22865436,          0
  4419,  3297,   33000000,   10725017,        0,  -22274983,          0
  4419,  3298,   33000000,   10709623,        0,  -22290377,          0
  4419,  3299,   33000000,    9873716,        0,  -23126284,          0
  4419,  3300,   33000000,   10228518,        0,  -22771482,          0
  4419,  3301,   33000000,   11021309,        0,  -21978691,          0
  4419,  3302,   33000000,   10078458,        0,  -22921542,          0
  4419,  3303,   33000000,   10009591,        0,  -22990409,          0
  4419,  3304,   33000000,   11170449,        0,  -21829551,          0
  4419,  3305,   33000000,   10815267,        0,  -22184733,          0
  4419,  3306,   33000000,   10205481,        0,  -22794519,          0
  4419,  3307,   33000000,   10339918,        0,  -22660082,          0
  4419,  3308,   33000000,   10232508,        0,  -22767492,          0
  4419,  3309,   33000000,   10574275,        0,  -22425725,          0
  4419,  3310,   33000000,   11017354,        0,  -21982646,          0
  4419,  3311,   33000000,    9875404,        0,  -23124596,          0
  4419,  3312,   33000000,   11141993,        0,  -21858007,          0
  4419,  3313,   33000000,   10023683,        0,  -22976317,          0
  4419,  3314,   33000000,   11539295,        0,  -21460705,          0
  4419,  3315,   33000000,   10009358,        0,  -22990642,          0
  4419,  3316,   33000000,   12452322,        0,  -20547678,          0
  4419,  3317,   33000000,   14975681,        0,  -18024319,          0
  4419,  3318,   33000000,    9837274,        0,  -23162726,          0
  4419,  3319,   33000000,   11248279,        0,  -21751721,          0
  4419,  3320,   33000000,    9752357,        0,  -23247643,          0
  4419,  3321,   33000000,   10634833,        0,  -22365167,          0
  4419,  3322,   33000000,    9930102,        0,  -23069898,          0
  4419,  3323,   33000000,   10527128,        0,  -22472872,          0
  4419,  3324,   33000000,   10832390,        0,  -22167610,          0
  4419,  3325,   33000000,   10707137,        0,  -22292863,          0
  4419,  3326,   33000000,   11087753,        0,  -21912247,          0
  4419,  3327,   33000000,   10254791,        0,  -22745209,          0
  4419,  3328,   33000000,    9413822,        0,  -23586178,          0
  4419,  3329,   33000000,   11574892,        0,  -21425108,          0
  4419,  3330,   33000000,    9739004,        0,  -23260996,          0
  4419,  3331,   33000000,   10512361,        0,  -22487639,          0
  4419,  3332,   33000000,    9311690,        0,  -23688310,          0
  4419,  3333,   33000000,    9880130,        0,  -23119870,          0
  4419,  3334,   33000000,   10145725,        0,  -22854275,          0
  4419,  3335,   33000000,   10247684,        0,  -22752316,          0
  4419,  3336,   33000000,   10940537,        0,  -22059463,          0
  4419,  3337,   33000000,    9554201,        0,  -23445799,          0
  4419,  3338,   33000000,    9740439,        0,  -23259561,          0
  4419,  3339,   33000000,   11008631,        0,  -21991369,          0
  4419,  3340,   33000000,    9542928,        0,  -23457072,          0
  4419,  3341,   33000000,   10710635,        0,  -22289365,          0
  4419,  3342,   33000000,   10459039,        0,  -22540961,          0
  4419,  3343,   33000000,    9713520,        0,  -23286480,          0
  4419,  3344,   33000000,   11339038,        0,  -21660962,          0
  4419,  3345,   33000000,   12627727,        0,  -20372273,          0
  4419,  3346,   33000000,    9920364,        0,  -23079636,          0
  4419,  3347,   33000000,   10264168,        0,  -22735832,          0
  4419,  3348,   33000000,   15091986,        0,  -17908014,          0
  4419,  3349,   33000000,    9514096,        0,  -23485904,          0
  4419,  3350,   33000000,   10252283,        0,  -22747717,          0
  4419,  3351,   33000000,   10172011,        0,  -22827989,          0
  4419,  3352,   33000000,   13009535,        0,  -19990465,          0
  4419,  3353,   33000000,   10343829,        0,  -22656171,          0
  4419,  3354,   33000000,   10707492,        0,  -22292508,          0
  4419,  3355,   33000000,   12037524,        0,  -20962476,          0
  4419,  3356,   33000000,   11170794,        0,  -21829206,          0
  4419,  3357,   33000000,   10296055,        0,  -22703945,          0
  4419,  3358,   33000000,   10312704,        0,  -22687296,          0
  4419,  3359,   33000000,   10278517,        0,  -22721483,          0
  4419,  3360,   33000000,    9729970,        0,  -23270030,          0
  4419,  3361,   33000000,   13393256,        0,  -19606744,          0
  4419,  3362,   33000000,   11058193,        0,  -21941807,          0
  4419,  3363,   33000000,   10992246,        0,  -22007754,          0
  4419,  3364,   33000000,    9344580,        0,  -23655420,          0
  4419,  3365,   33000000,   11023742,        0,  -21976258,          0
  4419,  3366,   33000000,   10041734,        0,  -22958266,          0
  4419,  3367,   33000000,   10100796,        0,  -22899204,          0
  4419,  3368,   33000000,   10362000,        0,  -22638000,          0
  4419,  3369,   33000000,    9338314,        0,  -23661686,          0
  4419,  3370,   33000000,    9626074,        0,  -23373926,          0
  4419,  3371,   33000000,   10281811,        0,  -22718189,          0
  4419,  3372,   33000000,   10108662,        0,  -22891338,          0
  4419,  3373,   33000000,   10020946,        0,  -22979054,          0
  4419,  3374,   33000000,    9859961,        0,  -23140039,          0
  4419,  3375,   33000000,    9964676,        0,  -23035324,          0
  4419,  3376,   33000000,    9915910,        0,  -23084090,          0
  4419,  3377,   33000000,   10742011,        0,  -22257989,          0
  4419,  3378,   33000000,   10234016,        0,  -22765984,          0
  4419,  3379,   33000000,   13329866,        0,  -19670134,          0
  4419,  3380,   33000000,   10051207,        0,  -22948793,          0
  4419,  3381,   33000000,   10993089,        0,  -22006911,          0
  4419,  3382,   33000000,   10340282,        0,  -22659718,          0
  4419,  3383,   33000000,   10909826,        0,  -22090174,          0
  4419,  3384,   33000000,   11347192,        0,  -21652808,          0
  4419,  3385,   33000000,    9958132,        0,  -23041868,          0
  4419,  3386,   33000000,   10445118,        0,  -22554882,          0
  4419,  3387,   33000000,    9943903,        0,  -23056097,          0
  4419,  3388,   33000000,    9364305,        0,  -23635695,          0
  4419,  3389,   33000000,   11198256,        0,  -21801744,          0
  4419,  3390,   33000000,    9971277,        0,  -23028723,          0
  4419,  3391,   33000000,   11069012,        0,  -21930988,          0
  4419,  3392,   33000000,    9597691,        0,  -23402309,          0
  4419,  3393,   33000000,   12362500,        0,  -20637500,          0
  4419,  3394,   33000000,   11609847,        0,  -21390153,          0
  4419,  3395,   33000000,   12651547,        0,  -20348453,          0
  4419,  3396,   33000000,   10738597,        0,  -22261403,          0
  4419,  3397,   33000000,   10452966,        0,  -22547034,          0
  4419,  3398,   33000000,   10181905,        0,  -22818095,          0
  4419,  3399,   33000000,   10102407,        0,  -22897593,          0
  4419,  3400,   33000000,    9462368,        0,  -23537632,          0
  4419,  3401,   33000000,   11715415,        0,  -21284585,          0
  4419,  3402,   33000000,   10146515,        0,  -22853485,          0
  4419,  3403,   33000000,    9563124,        0,  -23436876,          0
  4419,  3404,   33000000,    9623454,        0,  -23376546,          0
  4419,  3405,   33000000,    9848665,        0,  -23151335,          0
  4419,  3406,   33000000,   10885332,        0,  -22114668,          0
  4419,  3407,   33000000,    9824364,        0,  -23175636,          0
  4419,  3408,   33000000,   10525655,        0,  -22474345,          0
  4419,  3409,   33000000,    9338031,        0,  -23661969,          0
  4419,  3410,   33000000,   12698721,        0,  -20301279,          0
  4419,  3411,   33000000,   10526047,        0,  -22473953,          0
  4419,  3412,   33000000,    9349513,        0,  -23650487,          0
  4419,  3413,   33000000,   10412945,        0,  -22587055,          0
  4419,  3414,   33000000,    9612957,        0,  -23387043,          0
  4419,  3415,   33000000,    9796872,        0,  -23203128,          0
  4419,  3416,   33000000,    9978623,        0,  -23021377,          0
  4419,  3417,   33000000,   10410094,        0,  -22589906,          0
  4419,  3418,   33000000,    9803083,        0,  -23196917,          0
  4419,  3419,   33000000,   10780685,        0,  -22219315,          0
  4419,  3420,   33000000,    9833119,        0,  -23166881,          0
  4419,  3421,   33000000,   10841368,        0,  -22158632,          0
  4419,  3422,   33000000,   12522715,        0,  -20477285,          0
  4419,  3423,   33000000,    9911033,        0,  -23088967,          0
  4419,  3424,   33000000,   10755505,        0,  -22244495,          0
  4419,  3425,   33000000,   10583608,        0,  -22416392,          0
  4419,  3426,   33000000,   10096027,        0,  -22903973,          0
  4419,  3427,   33000000,    9589333,        0,  -23410667,          0
  4419,  3428,   33000000,    9715785,        0,  -23284215,          0
  4419,  3429,   33000000,   10811132,        0,  -22188868,          0
  4419,  3430,   33000000,    9940732,        0,  -23059268,          0
  4419,  3431,   33000000,   10116424,        0,  -22883576,          0
  4419,  3432,   33000000,   10178347,        0,  -22821653,          0
  4419,  3433,   33000000,    9923378,        0,  -23076622,          0
  4419,  3434,   33000000,   11737785,        0,  -21262215,          0
  4419,  3435,   33000000,    9830217,        0,  -23169783,          0
  4419,  3436,   33000000,    9627966,        0,  -23372034,          0
  4419,  3437,   33000000,   11078589,        0,  -21921411,          0
  4419,  3438,   33000000,   10129594,        0,  -22870406,          0
  4419,  3439,   33000000,   10767808,        0,  -22232192,          0
  4419,  3440,   33000000,    9150523,        0,  -23849477,          0
  4419,  3441,   33000000,   13269681,        0,  -19730319,          0
  4419,  3442,   33000000,    9119614,        0,  -23880386,          0
  4419,  3443,   33000000,    9836954,        0,  -23163046,          0
  4419,  3444,   33000000,   10632809,        0,  -22367191,          0
  4419,  3445,   33000000,   10090938,        0,  -22909062,          0
  4419,  3446,   33000000,   10311632,        0,  -22688368,          0
  4419,  3447,   33000000,    9985434,        0,  -23014566,          0
  4419,  3448,   33000000,    9606421,        0,  -23393579,          0
  4419,  3449,   33000000,   10697829,        0,  -22302171,          0
  4419,  3450,   33000000,   10105145,        0,  -22894855,          0
